hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
256,0.3,1,16,0.0001,3,0.773028999906487,0.7711631087970563,40,40,40
