hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.1,3,4,0.0001,2,0.7512693040199353,0.7521141989425196,11,16,40
