hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.1,2,8,0.0001,3,0.7339989094010508,0.738635126909071,2,7,40
