hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.1,1,16,0.0001,2,0.7494318379194618,0.7577766672099107,23,28,40
