hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.5,2,16,0.0001,2,0.7196515431641392,0.7202261841624736,6,11,40
