variant,position,time,historical,decay,start,thresh,mid,steep,changed_from_default,n_seeds,val_ndcg_mean,val_ndcg_std,val_auc_mean,val_auc_std,epochs_run,best_epoch,timestamp
start_6,True,True,True,3.0,6,0.1,0.5,6.0,"{""start"": 6}",3,0.786,0.0009,0.6292,0.0025,"[23, 27, 26]","[18, 22, 21]",2026-08-29 16:44:26.909999
