hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.3,1,16,0.001,3,0.7740910149196493,0.7737595779715918,17,20,20
