hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
256,0.5,3,4,0.001,2,0.7481547053534623,0.7531842960272416,2,7,20
