hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.5,3,4,0.001,3,0.767431141380193,0.7659758781072372,20,20,20
