hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.3,2,16,0.0001,4,0.7250065244839364,0.7250065244839364,1,6,40
