hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.1,3,8,0.0001,4,0.7647064072586455,0.7687838461469741,17,22,40
