hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.3,2,4,0.001,3,0.7647695770752801,0.7655542662033882,18,20,20
