hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.3,3,8,0.0001,4,0.7236515379671703,0.7258163849364571,2,7,40
