hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.3,1,4,0.001,3,0.7691895613404257,0.7682994160141648,18,20,20
