hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.1,2,4,0.001,3,0.7710900999437965,0.7705756997677082,16,20,20
