variant,position,time,historical,decay,start,thresh,mid,steep,changed_from_default,n_seeds,val_ndcg_mean,val_ndcg_std,val_auc_mean,val_auc_std,epochs_run,best_epoch,timestamp
start_4,True,True,True,3.0,4,0.1,0.5,6.0,"{""start"": 4}",3,0.7892,0.0013,0.6382,0.0054,"[21, 23, 20]","[16, 18, 12]",2026-08-29 16:35:38.128632
