hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.5,3,16,0.0001,3,0.7128514751689987,0.7128514751689987,1,6,40
