hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.5,1,8,0.0001,2,0.7467421642002706,0.7506765919610585,22,27,40
