hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.1,2,16,0.001,3,0.7692526577169297,0.7685140908625998,18,20,20
