hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.1,1,4,0.0001,3,0.7611808557352456,0.7567362859592922,22,27,40
