hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.3,3,4,0.0001,3,0.7607193125747237,0.7542018671748452,24,29,40
