hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.3,3,8,0.0001,3,0.731354012827869,0.7347741832374786,5,10,40
