hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
64,0.1,3,8,0.0001,2,0.7612137643303676,0.7633706843231419,20,25,40
