hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
128,0.5,2,4,0.0001,3,0.7116946412599598,0.7116946412599598,1,6,40
