hidden_units,dropout_rate,num_blocks,num_heads,lr,gamma,val_ndcg,val_ndcg_raw,best_epoch,epochs_run,max_epochs
256,0.3,1,8,0.001,4,0.7693379473315035,0.7665155361969447,16,20,20
